id	name	chi2	pval
374	7-syntactic_feature__obj_word__next_system_utterance__n10	37.8075	0.0000
375	5-phrase_feature__noun_phrases__next_system_utterance__yogurt	37.6681	0.0000
376	7-syntactic_feature__root_word__next_system_utterance__Here	37.6168	0.0000
377	5-phrase_feature__noun_phrases__next_system_utterance__tue	37.4782	0.0000
378	5-phrase_feature__noun_phrases__next_system_utterance__cream	37.4351	0.0000
379	5-phrase_feature__noun_phrases__next_system_utterance__n16	37.1678	0.0000
380	4.1-ngram.next_system_utterance__time set reminder	36.7438	0.0000
381	8.1-lda_feature.next_system_utterance__topic_30	36.7408	0.0000
382	5-phrase_feature__noun_phrases__next_system_utterance__\_n	36.6784	0.0000
383	7-syntactic_feature__root_word__next_system_utterance__meals	36.5207	0.0000
384	8.1-lda_feature.next_system_utterance__topic_35	36.4241	0.0000
385	5-phrase_feature__noun_phrases__next_system_utterance__n17	36.2431	0.0000
386	5-phrase_feature__noun_phrases__next_system_utterance__pickup_simon	36.1247	0.0000
387	5-phrase_feature__noun_phrases__next_system_utterance__time_\_n	36.1247	0.0000
388	5-phrase_feature__noun_phrases__next_system_utterance__reminder_title	36.1247	0.0000
389	6-entity_feature__entity__next_system_utterance__11am_TIME	36.1247	0.0000
390	5-phrase_feature__noun_phrases__next_system_utterance__time_\	36.1247	0.0000
391	6-entity_feature__entity__next_system_utterance__Monday_DATE	35.9263	0.0000
392	7-syntactic_feature__subj_word__next_system_utterance__example	35.8048	0.0000
393	5-phrase_feature__noun_phrases__next_system_utterance__etc.	35.5874	0.0000
394	4.1-ngram.next_system_utterance__didn nto	35.5263	0.0000
395	4.1-ngram.next_system_utterance__didn nto add	35.5263	0.0000
396	8.1-lda_feature.next_user_utterance__topic_20	35.4778	0.0000
397	5-phrase_feature__noun_phrases__next_system_utterance__active_meals	35.4332	0.0000
398	5-phrase_feature__noun_phrases__next_system_utterance__counter	35.4332	0.0000
399	5-phrase_feature__noun_phrases__next_system_utterance__counter_supply	35.4332	0.0000
400	4.1-ngram.current_user_utterance__yes	35.4281	0.0000
401	5-phrase_feature__noun_phrases__current_user_utterance__request	35.2038	0.0000
402	5-phrase_feature__noun_phrases__next_system_utterance__chicken	35.0009	0.0000
403	4.1-ngram.next_system_utterance__nto add items	34.5874	0.0000
404	7-syntactic_feature__root_word__current_user_utterance__Yes	34.5833	0.0000
405	5-phrase_feature__noun_phrases__next_system_utterance__paper	34.0928	0.0000
406	4.1-ngram.next_system_utterance__don think	33.8362	0.0000
407	4.1-ngram.next_system_utterance__think handle	33.8362	0.0000
408	4.1-ngram.next_system_utterance__don think handle	33.8362	0.0000
409	8.1-lda_feature.next_system_utterance__topic_9	33.7233	0.0000
410	4.1-ngram.current_user_utterance__discard request	33.6754	0.0000
411	7-syntactic_feature__root_word__next_user_utterance__am	33.5357	0.0000
412	7-syntactic_feature__subj_word__next_system_utterance__eggs	33.5329	0.0000
413	8.1-lda_feature.current_user_utterance__topic_44	33.5280	0.0000
414	7-syntactic_feature__subj_word__next_system_utterance__nBut	33.4070	0.0000
415	7-syntactic_feature__obj_word__next_system_utterance__example	33.3924	0.0000
416	7-syntactic_feature__root_word__next_system_utterance__Milk	33.3701	0.0000
417	7-syntactic_feature__obj_word__next_system_utterance__n'tomorrow	33.2362	0.0000
418	5-phrase_feature__noun_phrases__next_system_utterance__\_n'tomorrow	33.2362	0.0000
419	5-phrase_feature__noun_phrases__next_system_utterance__n'tomorrow	33.2362	0.0000
420	4.1-ngram.next_system_utterance__30 nyou discard	33.2309	0.0000
421	4.1-ngram.next_system_utterance__tomorrow 30 nyou	33.2309	0.0000
422	4.1-ngram.current_user_utterance__didn	32.9577	0.0000
423	5-phrase_feature__noun_phrases__next_system_utterance__monday	32.8561	0.0000
424	4.1-ngram.next_system_utterance__example friday nyou	32.7935	0.0000
425	4.1-ngram.next_system_utterance__set	32.7693	0.0000
426	5-phrase_feature__noun_phrases__next_system_utterance__\_nto_search	32.6955	0.0000
427	5-phrase_feature__noun_phrases__next_system_utterance__search	32.6955	0.0000
428	5-phrase_feature__noun_phrases__next_system_utterance__nto_search	32.6955	0.0000
429	4.1-ngram.next_system_utterance__pm nyou discard	32.5149	0.0000
430	4.1-ngram.next_system_utterance__think	32.4520	0.0000
431	4.1-ngram.next_system_utterance__30 nyou	32.3845	0.0000
432	5-phrase_feature__noun_phrases__next_system_utterance__family_members	32.2674	0.0000
433	5-phrase_feature__noun_phrases__next_system_utterance__n18	32.2511	0.0000
434	5-phrase_feature__noun_phrases__next_system_utterance__water	32.2421	0.0000
435	4.1-ngram.next_system_utterance__tomorrow	32.1902	0.0000
436	5-phrase_feature__noun_phrases__current_user_utterance__christmas	32.0616	0.0000
437	5-phrase_feature__noun_phrases__current_user_utterance__siren	32.0616	0.0000
438	4.1-ngram.next_user_utterance__remove reminders	32.0097	0.0000
439	5-phrase_feature__noun_phrases__next_system_utterance__eggs_\	31.9899	0.0000
440	5-phrase_feature__noun_phrases__next_system_utterance__eggs	31.8983	0.0000
441	5-phrase_feature__noun_phrases__next_system_utterance__new_time	31.8837	0.0000
442	5-phrase_feature__noun_phrases__next_system_utterance__past_times	31.8837	0.0000
443	7-syntactic_feature__obj_word__next_system_utterance__time	31.8837	0.0000
444	5-phrase_feature__noun_phrases__next_user_utterance__shopping_list	31.7712	0.0000
445	5-phrase_feature__noun_phrases__next_system_utterance__text_messages	31.6883	0.0000
446	7-syntactic_feature__root_word__next_system_utterance__Captain	31.6883	0.0000
447	5-phrase_feature__noun_phrases__next_system_utterance__messages	31.6883	0.0000
448	5-phrase_feature__noun_phrases__next_system_utterance__fluorescent_\_n10	31.6883	0.0000
449	7-syntactic_feature__root_word__next_system_utterance__help	31.6883	0.0000
450	5-phrase_feature__noun_phrases__next_system_utterance__shared_shopping	31.6883	0.0000
451	5-phrase_feature__noun_phrases__next_system_utterance__shared_shopping_list	31.6883	0.0000
452	5-phrase_feature__noun_phrases__next_system_utterance__file_property	31.6307	0.0000
453	5-phrase_feature__noun_phrases__next_system_utterance__file_property_taxes	31.6307	0.0000
454	5-phrase_feature__noun_phrases__next_system_utterance__property	31.6307	0.0000
455	5-phrase_feature__noun_phrases__next_system_utterance__property_taxes	31.6307	0.0000
456	4.1-ngram.next_system_utterance__set reminder	31.4499	0.0000
457	4.1-ngram.next_system_utterance__send reminder	30.9252	0.0000
458	5-phrase_feature__noun_phrases__next_system_utterance__nok	30.8423	0.0000
459	5-phrase_feature__noun_phrases__next_system_utterance__\_nok	30.8423	0.0000
460	5-phrase_feature__noun_phrases__next_system_utterance__n_\_nok	30.8423	0.0000
461	5-phrase_feature__noun_phrases__next_system_utterance__\_nbut	30.7452	0.0000
462	5-phrase_feature__noun_phrases__next_system_utterance__nbut	30.7452	0.0000
463	5-phrase_feature__noun_phrases__next_system_utterance__supply	30.4578	0.0000
464	5-phrase_feature__noun_phrases__next_system_utterance__event	30.4310	0.0000
465	5-phrase_feature__noun_phrases__next_system_utterance__airport	30.3802	0.0000
466	5-phrase_feature__noun_phrases__next_system_utterance__soap	30.2692	0.0000
467	4.1-ngram.next_system_utterance__nfor example friday	30.2646	0.0000
468	4.1-ngram.next_system_utterance__example friday	30.2646	0.0000
469	7-syntactic_feature__root_word__next_system_utterance__empty	30.0727	0.0000
470	5-phrase_feature__noun_phrases__next_system_utterance__issues	30.0196	0.0000
471	5-phrase_feature__noun_phrases__current_user_utterance__hours	30.0085	0.0000
472	5-phrase_feature__noun_phrases__current_user_utterance__number	29.9243	0.0000
473	2.1-user_action_words.current_user_utterance__number	29.9243	0.0000
474	8.1-lda_feature.next_system_utterance__topic_47	29.6298	0.0000
475	6-entity_feature__entity__next_system_utterance__1_NUMBER	29.5064	0.0000
476	7-syntactic_feature__root_word__next_system_utterance__butter	29.2967	0.0000
477	6-entity_feature__entity__next_system_utterance__Amy_PERSON	29.1832	0.0000
478	5-phrase_feature__noun_phrases__current_user_utterance__active_meals	29.1832	0.0000
479	5-phrase_feature__noun_phrases__current_user_utterance__fit	29.1832	0.0000
480	6-entity_feature__entity__next_system_utterance__8_NUMBER	29.1832	0.0000
481	5-phrase_feature__noun_phrases__next_user_utterance__reminder	29.1613	0.0000
482	5-phrase_feature__noun_phrases__next_system_utterance__n19	29.0542	0.0000
483	6-entity_feature__entity__next_system_utterance__6_pm_TIME	28.9882	0.0000
484	5-phrase_feature__noun_phrases__next_system_utterance__\_n3	28.9396	0.0000
485	6-entity_feature__entity__next_system_utterance__Tue_,_TIME	28.8832	0.0000
486	5-phrase_feature__noun_phrases__next_system_utterance__times	28.8031	0.0000
487	4.1-ngram.next_system_utterance__item remove item	28.7277	0.0000
488	4.1-ngram.next_system_utterance__item remove	28.7277	0.0000
489	4.1-ngram.current_user_utterance__edit	28.6838	0.0000
490	5-phrase_feature__noun_phrases__next_system_utterance__thu	28.6802	0.0000
491	5-phrase_feature__noun_phrases__next_system_utterance__bags	28.6569	0.0000
492	5-phrase_feature__noun_phrases__next_system_utterance__n	28.5180	0.0000
493	7-syntactic_feature__obj_word__next_system_utterance__n11	28.5180	0.0000
494	5-phrase_feature__noun_phrases__next_system_utterance__fluorescent_\	28.4839	0.0000
495	6-entity_feature__entity__next_user_utterance__Today_at_DATE	28.4684	0.0000
496	5-phrase_feature__noun_phrases__current_user_utterance__lucy	28.4684	0.0000
497	4.1-ngram.next_system_utterance__pm nyou	28.4115	0.0000
498	5-phrase_feature__noun_phrases__next_system_utterance__coffee	28.3927	0.0000
499	5-phrase_feature__noun_phrases__next_system_utterance__mon	28.3672	0.0000
500	5-phrase_feature__noun_phrases__next_system_utterance__brunch	28.1693	0.0000
501	4.1-ngram.next_system_utterance__send reminder ntry	28.1272	0.0000
502	7-syntactic_feature__root_word__next_system_utterance__cheese	28.0049	0.0000
503	5-phrase_feature__noun_phrases__next_system_utterance__bananas	27.9952	0.0000
504	4.1-ngram.current_user_utterance__christmas	27.9914	0.0000
505	8.1-lda_feature.current_user_utterance__topic_49	27.8825	0.0000
506	8.1-lda_feature.next_system_utterance__topic_2	27.8189	0.0000
507	5-phrase_feature__noun_phrases__next_system_utterance__wed	27.6364	0.0000
508	5-phrase_feature__noun_phrases__next_system_utterance__n20	27.5404	0.0000
509	8.1-lda_feature.next_system_utterance__topic_15	27.4875	0.0000
510	5-phrase_feature__noun_phrases__current_user_utterance__alex	27.4730	0.0000
511	4.1-ngram.current_user_utterance__remove reminder	27.4389	0.0000
512	5-phrase_feature__noun_phrases__next_user_utterance__shopping	27.4261	0.0000
513	5-phrase_feature__noun_phrases__next_system_utterance__pm	27.1895	0.0000
514	6-entity_feature__entity__current_user_utterance__Alex_PERSON	27.1765	0.0000
515	5-phrase_feature__noun_phrases__current_user_utterance__august	27.1765	0.0000
516	5-phrase_feature__noun_phrases__next_system_utterance__sorry_robin	27.1765	0.0000
517	7-syntactic_feature__root_word__next_user_utterance__Work	27.1765	0.0000
518	7-syntactic_feature__subj_word__next_user_utterance__Tomorrow	27.1765	0.0000
519	5-phrase_feature__noun_phrases__current_user_utterance__\	27.0960	0.0000
520	5-phrase_feature__noun_phrases__next_system_utterance__ok_stacey	27.0053	0.0000
521	5-phrase_feature__noun_phrases__current_user_utterance__yer_butt	27.0053	0.0000
522	7-syntactic_feature__subj_word__next_system_utterance__list	26.9214	0.0000
523	2.1-user_action_words.current_user_utterance__food	26.8438	0.0000
524	7-syntactic_feature__root_word__current_user_utterance__Cancel	26.7959	0.0000
525	7-syntactic_feature__root_word__current_user_utterance__discard	26.6673	0.0000
526	5-phrase_feature__noun_phrases__next_system_utterance__\_n5	26.5661	0.0000
527	4.1-ngram.next_system_utterance__10pm nyou discard	26.5535	0.0000
528	4.1-ngram.next_system_utterance__10pm nyou	26.5535	0.0000
529	5-phrase_feature__noun_phrases__current_user_utterance__remover	26.4831	0.0000
530	5-phrase_feature__noun_phrases__next_system_utterance__lunch	26.3436	0.0000
531	4.1-ngram.next_system_utterance__notify	26.3328	0.0000
532	6-entity_feature__entity__next_system_utterance__2_NUMBER	26.3260	0.0000
533	5-phrase_feature__noun_phrases__next_system_utterance__soccer	26.2916	0.0000
534	4.1-ngram.next_system_utterance__nfor example tomorrow	26.2718	0.0000
535	4.1-ngram.next_system_utterance__example tomorrow 30	26.2718	0.0000
536	4.1-ngram.next_system_utterance__example tomorrow	26.2718	0.0000
537	4.1-ngram.next_system_utterance__time	26.0515	0.0000
538	7-syntactic_feature__root_word__next_system_utterance__pay	26.0094	0.0000
539	4.1-ngram.next_system_utterance__10pm	25.9428	0.0000
540	8.1-lda_feature.next_system_utterance__topic_36	25.8974	0.0000
541	5-phrase_feature__noun_phrases__next_system_utterance__apples	25.7299	0.0000
542	5-phrase_feature__noun_phrases__next_system_utterance__birthday	25.6493	0.0000
543	7-syntactic_feature__obj_word__next_system_utterance__-LSB-	25.5471	0.0000
544	4.1-ngram.next_system_utterance__typing add	25.4913	0.0000
545	4.1-ngram.next_system_utterance__typing add items	25.4913	0.0000
546	4.1-ngram.next_system_utterance__add items try	25.4913	0.0000
547	4.1-ngram.next_system_utterance__try typing add	25.4913	0.0000
548	4.1-ngram.next_system_utterance__add items milk	25.4913	0.0000
549	4.1-ngram.current_user_utterance__add	25.4354	0.0000
550	5-phrase_feature__noun_phrases__current_user_utterance__start	25.4124	0.0000
551	2.1-user_action_words.current_user_utterance__remov	25.3191	0.0000
552	4.1-ngram.current_user_utterance__item	24.9503	0.0000
553	5-phrase_feature__noun_phrases__next_system_utterance__tomatoes	24.9132	0.0000
554	4.1-ngram.next_system_utterance__sure understand	24.8234	0.0000
555	6-entity_feature__entity__next_system_utterance__9_am_TIME	24.5777	0.0000
556	5-phrase_feature__noun_phrases__next_system_utterance__meals	24.4304	0.0000
557	7-syntactic_feature__subj_word__next_system_utterance__bags	24.3798	0.0000
558	5-phrase_feature__noun_phrases__next_system_utterance__food	24.2764	0.0000
559	7-syntactic_feature__root_word__next_system_utterance__Bread	24.0764	0.0000
560	5-phrase_feature__noun_phrases__next_system_utterance__single_reminder	23.8964	0.0000
561	7-syntactic_feature__root_word__next_system_utterance__Sorry	23.8964	0.0000
562	6-entity_feature__entity__next_system_utterance__Mon_,_TIME	23.8920	0.0000
563	4.1-ngram.next_system_utterance__item	23.7966	0.0000
564	7-syntactic_feature__root_word__next_system_utterance__bread	23.7784	0.0000
565	8.1-lda_feature.current_user_utterance__topic_47	23.7108	0.0000
566	5-phrase_feature__noun_phrases__next_system_utterance__ni	23.6749	0.0000
567	4.1-ngram.current_user_utterance__bib 30p	23.6674	0.0000
568	4.1-ngram.current_user_utterance__bib	23.6674	0.0000
569	4.1-ngram.current_user_utterance__30p	23.6674	0.0000
570	5-phrase_feature__noun_phrases__next_system_utterance__juice	23.6163	0.0000
571	5-phrase_feature__noun_phrases__next_system_utterance__type	23.3307	0.0000
572	5-phrase_feature__noun_phrases__next_system_utterance__\_n7	23.2103	0.0000
573	5-phrase_feature__noun_phrases__next_user_utterance__show_reminder	23.2037	0.0000
574	4.1-ngram.current_user_utterance__tornado	23.1335	0.0000
575	4.1-ngram.current_user_utterance__tornado siren	23.1335	0.0000
576	7-syntactic_feature__root_word__next_system_utterance__'ve	23.0467	0.0000
577	5-phrase_feature__noun_phrases__next_system_utterance__few_reminders	23.0467	0.0000
578	6-entity_feature__entity__next_system_utterance__1,4_NUMBER	22.9407	0.0000
579	5-phrase_feature__noun_phrases__next_system_utterance__n_\_nto	22.8879	0.0000
580	4.1-ngram.current_user_utterance__discard reminder	22.8415	0.0000
581	5-phrase_feature__noun_phrases__next_system_utterance__spinach	22.8305	0.0000
582	5-phrase_feature__noun_phrases__next_system_utterance__sorry_jaime	22.7815	0.0000
583	5-phrase_feature__noun_phrases__next_system_utterance__sorry_sac-n	22.7815	0.0000
584	5-phrase_feature__noun_phrases__current_user_utterance__list_groceries	22.7815	0.0000
585	7-syntactic_feature__obj_word__current_user_utterance__groceries	22.7815	0.0000
586	5-phrase_feature__noun_phrases__next_system_utterance__fit_\_n	22.7815	0.0000
587	6-entity_feature__entity__current_user_utterance__today_at_4_pm_DATE	22.7815	0.0000
588	5-phrase_feature__noun_phrases__current_user_utterance__barbara	22.7815	0.0000
589	6-entity_feature__entity__current_user_utterance__ten_NUMBER	22.7815	0.0000
590	5-phrase_feature__noun_phrases__next_user_utterance__working	22.7815	0.0000
591	6-entity_feature__entity__next_system_utterance__21_NUMBER	22.7815	0.0000
592	5-phrase_feature__noun_phrases__current_user_utterance__library_class_today	22.7815	0.0000
