id,prefix,name,chi2,pval
6902,b'5-phrase_feature__noun_phrases__next_user_utterance__address_phone_number',5,42.3817,0.0000
6901,b'5-phrase_feature__noun_phrases__next_user_utterance__address_phone',5,42.3817,0.0000
6459,b'5-phrase_feature__noun_phrases__next_system_utterance__newmarket_road_fen',5,42.2963,0.0000
6623,b'5-phrase_feature__noun_phrases__next_system_utterance__saint',5,42.1259,0.0000
4824,b'4.1-ngram.next_user_utterance__indian',4.1,41.9727,0.0000
776,b'4.1-ngram.current_user_utterance__south',4.1,41.9273,0.0000
6284,b'5-phrase_feature__noun_phrases__next_system_utterance__hotel',5,41.7862,0.0000
26,b'2.2-#user_action_words.current_user_utterance__utterance_length',2.2,41.5849,0.0000
6526,b'5-phrase_feature__noun_phrases__next_system_utterance__pizzeria',5,41.5229,0.0000
204,b'4.1-ngram.current_user_utterance__expensive restaurant',4.1,41.1110,0.0000
5222,b'4.1-ngram.next_user_utterance__whats phone',4.1,41.0593,0.0000
5886,b'5-phrase_feature__noun_phrases__current_user_utterance__type',5,40.8696,0.0000
8278,b'7-syntactic_feature__root_word__next_user_utterance__moder',7,40.8542,0.0000
6388,b'5-phrase_feature__noun_phrases__next_system_utterance__lucky_star',5,40.8475,0.0000
6755,b'5-phrase_feature__noun_phrases__next_system_utterance__star',5,40.8475,0.0000
6605,b'5-phrase_feature__noun_phrases__next_system_utterance__road_city_centre',5,40.8388,0.0000
6604,b'5-phrase_feature__noun_phrases__next_system_utterance__road_city',5,40.8388,0.0000
5223,b'4.1-ngram.next_user_utterance__whats phone number',4.1,40.7171,0.0000
7806,b'7-syntactic_feature__root_word__current_user_utterance__dont',7,40.6646,0.0000
5,b'2.1-user_action_words.current_user_utterance__cheap',2.1,40.4641,0.0000
8507,b'7-syntactic_feature__subj_word__next_system_utterance__seoul',7,40.3163,0.0000
455,b'4.1-ngram.current_user_utterance__north',4.1,40.1181,0.0000
6334,b'5-phrase_feature__noun_phrases__next_system_utterance__johns',5,40.0394,0.0000
7106,b'5-phrase_feature__noun_phrases__next_user_utterance__im_looking',5,39.9075,0.0000
278,b'4.1-ngram.current_user_utterance__im',4.1,39.8381,0.0000
414,b'4.1-ngram.current_user_utterance__moderately priced',4.1,39.7867,0.0000
6432,b'5-phrase_feature__noun_phrases__next_system_utterance__missing',5,39.5368,0.0000
6433,b'5-phrase_feature__noun_phrases__next_system_utterance__missing_sock',5,39.5368,0.0000
6742,b'5-phrase_feature__noun_phrases__next_system_utterance__sock',5,39.5368,0.0000
6873,b'5-phrase_feature__noun_phrases__next_system_utterance__welsh_food',5,39.3589,0.0000
6729,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_welsh_food',5,39.3589,0.0000
5706,b'5-phrase_feature__noun_phrases__current_user_utterance__promo_code',5,39.3169,0.0000
5705,b'5-phrase_feature__noun_phrases__current_user_utterance__promo',5,39.3169,0.0000
7241,b'5-phrase_feature__noun_phrases__next_user_utterance__ph',5,39.3169,0.0000
5529,b'5-phrase_feature__noun_phrases__current_user_utterance__knocking',5,39.3169,0.0000
7085,b'5-phrase_feature__noun_phrases__next_user_utterance__good_thanks',5,39.3169,0.0000
7896,b'7-syntactic_feature__root_word__current_user_utterance__post',7,39.3169,0.0000
8192,b'7-syntactic_feature__root_word__next_user_utterance__chins',7,39.3169,0.0000
6991,b'5-phrase_feature__noun_phrases__next_user_utterance__chinses',5,39.3169,0.0000
7083,b'5-phrase_feature__noun_phrases__next_user_utterance__good_day',5,39.3169,0.0000
28,b'3-time_feature__end_of_session',3,39.3169,0.0000
7184,b'5-phrase_feature__noun_phrases__next_user_utterance__name',5,39.3169,0.0000
5260,b'5-phrase_feature__noun_phrases__current_user_utterance__anyone',5,39.3169,0.0000
5634,b'5-phrase_feature__noun_phrases__current_user_utterance__okay_um',5,39.3169,0.0000
8153,b'7-syntactic_feature__root_word__next_user_utterance__ah',7,39.3169,0.0000
5265,b'5-phrase_feature__noun_phrases__current_user_utterance__appleton_wisconsin',5,39.3169,0.0000
6911,b'5-phrase_feature__noun_phrases__next_user_utterance__alright',5,39.3169,0.0000
8313,b'7-syntactic_feature__root_word__next_user_utterance__prezzo',7,39.3169,0.0000
5928,b'5-phrase_feature__noun_phrases__current_user_utterance__wisconsin',5,39.3169,0.0000
5487,b'5-phrase_feature__noun_phrases__current_user_utterance__halo_food',5,39.3169,0.0000
5478,b'5-phrase_feature__noun_phrases__current_user_utterance__good_cheap_restaurant',5,39.3169,0.0000
5877,b'5-phrase_feature__noun_phrases__current_user_utterance__turkey_food',5,39.3169,0.0000
5481,b'5-phrase_feature__noun_phrases__current_user_utterance__goodbye',5,39.3169,0.0000
8294,b'7-syntactic_feature__root_word__next_user_utterance__old',7,39.3169,0.0000
5876,b'5-phrase_feature__noun_phrases__current_user_utterance__turkey',5,39.3169,0.0000
8388,b'7-syntactic_feature__subj_word__current_user_utterance__anyon',7,39.3169,0.0000
7018,b'5-phrase_feature__noun_phrases__next_user_utterance__day',5,39.3169,0.0000
5486,b'5-phrase_feature__noun_phrases__current_user_utterance__halo',5,39.3169,0.0000
7960,b'7-syntactic_feature__root_word__current_user_utterance__wisconsin',7,39.3169,0.0000
6489,b'5-phrase_feature__noun_phrases__next_system_utterance__other_thai_restaurant',5,39.3169,0.0000
6030,b'5-phrase_feature__noun_phrases__next_system_utterance__cafe',5,39.2672,0.0000
279,b'4.1-ngram.current_user_utterance__im looking',4.1,39.2327,0.0000
8144,b'7-syntactic_feature__root_word__next_system_utterance__sure',7,39.0314,0.0000
6626,b'5-phrase_feature__noun_phrases__next_system_utterance__saint_johns',5,38.6290,0.0000
6427,b'5-phrase_feature__noun_phrases__next_system_utterance__milton',5,38.6040,0.0000
6429,b'5-phrase_feature__noun_phrases__next_system_utterance__milton_road_chesterton',5,38.6040,0.0000
6428,b'5-phrase_feature__noun_phrases__next_system_utterance__milton_road',5,38.6040,0.0000
7108,b'5-phrase_feature__noun_phrases__next_user_utterance__indian_food',5,38.5620,0.0000
7073,b'5-phrase_feature__noun_phrases__next_user_utterance__gastropub',5,38.4958,0.0000
8372,b'7-syntactic_feature__root_word__next_user_utterance__want',7,38.1739,0.0000
5923,b'5-phrase_feature__noun_phrases__current_user_utterance__west_part',5,38.0635,0.0000
8504,b'7-syntactic_feature__subj_word__next_system_utterance__restaur',7,38.0473,0.0000
8249,b'7-syntactic_feature__root_word__next_user_utterance__im',7,37.9722,0.0000
6614,b'5-phrase_feature__noun_phrases__next_system_utterance__royal_spice',5,37.8548,0.0000
6749,b'5-phrase_feature__noun_phrases__next_system_utterance__spice',5,37.8548,0.0000
5824,b'5-phrase_feature__noun_phrases__current_user_utterance__spanish',5,37.8172,0.0000
4751,b'4.1-ngram.next_user_utterance__expensive',4.1,37.7586,0.0000
5345,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_restaurant',5,37.6899,0.0000
6414,b'5-phrase_feature__noun_phrases__next_system_utterance__michaelhouse_cafe',5,37.6892,0.0000
6413,b'5-phrase_feature__noun_phrases__next_system_utterance__michaelhouse',5,37.6892,0.0000
7635,b'6-entity_feature__entity__next_system_utterance__milton road chesterton_LOCATION',6,37.4866,0.0000
3371,b'4.1-ngram.next_system_utterance__restaurant',4.1,37.3161,0.0000
4899,b'4.1-ngram.next_user_utterance__moderate',4.1,37.2288,0.0000
5214,b'4.1-ngram.next_user_utterance__west',4.1,36.9282,0.0000
5405,b'5-phrase_feature__noun_phrases__current_user_utterance__east_part',5,36.8930,0.0000
8444,b'7-syntactic_feature__subj_word__next_system_utterance__binh',7,36.3883,0.0000
6019,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge_street',5,36.2518,0.0000
6018,b'5-phrase_feature__noun_phrases__next_system_utterance__bridge',5,36.2518,0.0000
8262,b'7-syntactic_feature__root_word__next_user_utterance__kind',7,36.0340,0.0000
6319,b'5-phrase_feature__noun_phrases__next_system_utterance__italian_food',5,36.0063,0.0000
8501,b'7-syntactic_feature__subj_word__next_system_utterance__rang',7,35.8336,0.0000
7900,b'7-syntactic_feature__root_word__current_user_utterance__price',7,35.7322,0.0000
8179,b'7-syntactic_feature__root_word__next_user_utterance__can',7,35.7078,0.0000
7872,b'7-syntactic_feature__root_word__current_user_utterance__no',7,35.5220,0.0000
6917,b'5-phrase_feature__noun_phrases__next_user_utterance__anything',5,35.1544,0.0000
1831,b'4.1-ngram.next_system_utterance__code',4.1,35.1178,0.0000
3219,b'4.1-ngram.next_system_utterance__post code',4.1,35.1178,0.0000
3218,b'4.1-ngram.next_system_utterance__post',4.1,35.1178,0.0000
539,b'4.1-ngram.current_user_utterance__priced restaurant',4.1,34.7352,0.0000
5756,b'5-phrase_feature__noun_phrases__current_user_utterance__serving',5,34.7272,0.0000
8490,b'7-syntactic_feature__subj_word__next_system_utterance__nando',7,34.6339,0.0000
6561,b'5-phrase_feature__noun_phrases__next_system_utterance__regent_street',5,34.4559,0.0000
6560,b'5-phrase_feature__noun_phrases__next_system_utterance__regent',5,34.4559,0.0000
2084,b'4.1-ngram.next_system_utterance__expensive price range',4.1,34.2178,0.0000
2083,b'4.1-ngram.next_system_utterance__expensive price',4.1,34.2178,0.0000
782,b'4.1-ngram.current_user_utterance__spanish',4.1,34.1039,0.0000
7403,b'5-phrase_feature__noun_phrases__next_user_utterance__vietnamese_food',5,33.9393,0.0000
3561,b'4.1-ngram.next_system_utterance__road',4.1,33.8848,0.0000
7923,b'7-syntactic_feature__root_word__current_user_utterance__spanish',7,33.8045,0.0000
5197,b'4.1-ngram.next_user_utterance__vietnamese',4.1,33.5846,0.0000
8306,b'7-syntactic_feature__root_word__next_user_utterance__pleas',7,33.4916,0.0000
4113,b'4.1-ngram.next_system_utterance__street',4.1,33.3375,0.0000
6399,b'5-phrase_feature__noun_phrases__next_system_utterance__margherita',5,33.2353,0.0000
19,b'2.1-user_action_words.current_user_utterance__price',2.1,33.2105,0.0000
8221,b'7-syntactic_feature__root_word__next_user_utterance__expens',7,32.9228,0.0000
8106,b'7-syntactic_feature__root_word__next_system_utterance__chop',7,32.8212,0.0000
6308,b'5-phrase_feature__noun_phrases__next_system_utterance__indian_food',5,32.6434,0.0000
7674,b'7-syntactic_feature__obj_word__current_user_utterance__food',7,32.3727,0.0000
6205,b'5-phrase_feature__noun_phrases__next_system_utterance__food_right',5,32.3013,0.0000
6642,b'5-phrase_feature__noun_phrases__next_system_utterance__serving',5,32.2716,0.0000
6681,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_halal_food',5,31.9409,0.0000
6256,b'5-phrase_feature__noun_phrases__next_system_utterance__halal_food',5,31.9409,0.0000
181,b'4.1-ngram.current_user_utterance__dont care',4.1,31.8893,0.0000
5498,b'5-phrase_feature__noun_phrases__current_user_utterance__id',5,31.7778,0.0000
7445,b'6-entity_feature__entity__next_system_utterance__17_NUMBER',6,31.7466,0.0000
6838,b'5-phrase_feature__noun_phrases__next_system_utterance__ugly_duckling',5,31.7255,0.0000
6166,b'5-phrase_feature__noun_phrases__next_system_utterance__duckling',5,31.7255,0.0000
5813,b'5-phrase_feature__noun_phrases__current_user_utterance__singaporean_food',5,31.5990,0.0000
5458,b'5-phrase_feature__noun_phrases__current_user_utterance__food_type',5,31.5990,0.0000
7955,b'7-syntactic_feature__root_word__current_user_utterance__want',7,31.5768,0.0000
8214,b'7-syntactic_feature__root_word__next_user_utterance__east',7,31.5285,0.0000
5143,b'4.1-ngram.next_user_utterance__town',4.1,31.3481,0.0000
111,b'4.1-ngram.current_user_utterance__care',4.1,31.3192,0.0000
8178,b'7-syntactic_feature__root_word__next_user_utterance__bye',7,31.1616,0.0000
7452,b'6-entity_feature__entity__next_system_utterance__20_NUMBER',6,31.0963,0.0000
7088,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye_noise',5,31.0944,0.0000
7777,b'7-syntactic_feature__root_word__current_user_utterance__can',7,31.0085,0.0000
5123,b'4.1-ngram.next_user_utterance__thai food',4.1,30.9868,0.0000
6022,b'5-phrase_feature__noun_phrases__next_system_utterance__british_restaurant',5,30.9751,0.0000
416,b'4.1-ngram.current_user_utterance__moderately priced restaurant',4.1,30.9704,0.0000
7686,b'7-syntactic_feature__obj_word__current_user_utterance__number',7,30.8453,0.0000
7599,b'6-entity_feature__entity__next_system_utterance__cambridge leisure park clifton way_LOCATION',6,30.8019,0.0000
8042,b'7-syntactic_feature__root_word__next_system_utterance__362456',7,30.5017,0.0000
7523,b'6-entity_feature__entity__next_system_utterance__362456_NUMBER',6,30.5017,0.0000
7875,b'7-syntactic_feature__root_word__current_user_utterance__north',7,30.4595,0.0000
277,b'4.1-ngram.current_user_utterance__id like thai',4.1,30.3559,0.0000
355,b'4.1-ngram.current_user_utterance__like thai food',4.1,30.3559,0.0000
354,b'4.1-ngram.current_user_utterance__like thai',4.1,30.3559,0.0000
5468,b'5-phrase_feature__noun_phrases__current_user_utterance__gastropub',5,30.2998,0.0000
6562,b'5-phrase_feature__noun_phrases__next_system_utterance__regent_street_city',5,30.2672,0.0000
7645,b'6-entity_feature__entity__next_system_utterance__regent street city centre_LOCATION',6,30.2672,0.0000
5507,b'5-phrase_feature__noun_phrases__current_user_utterance__indian_type',5,30.1159,0.0000
180,b'4.1-ngram.current_user_utterance__dont',4.1,30.0688,0.0000
8146,b'7-syntactic_feature__root_word__next_system_utterance__way',7,29.9697,0.0000
6045,b'5-phrase_feature__noun_phrases__next_system_utterance__care',5,29.9146,0.0000
8275,b'7-syntactic_feature__root_word__next_user_utterance__may',7,29.7600,0.0000
7564,b'6-entity_feature__entity__next_system_utterance__553355_NUMBER',6,29.4789,0.0000
8078,b'7-syntactic_feature__root_word__next_system_utterance__553355',7,29.4789,0.0000
7429,b'6-entity_feature__entity__next_system_utterance__01733_DATE',6,29.4789,0.0000
5863,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serving',5,29.4565,0.0000
35,b'4.1-ngram.current_user_utterance__address phone',4.1,29.4522,0.0000
5710,b'5-phrase_feature__noun_phrases__current_user_utterance__range',5,29.4214,0.0000
5688,b'5-phrase_feature__noun_phrases__current_user_utterance__price_range',5,29.4214,0.0000
36,b'4.1-ngram.current_user_utterance__address phone number',4.1,29.4059,0.0000
6,b'2.1-user_action_words.current_user_utterance__els',2.1,29.4043,0.0000
6789,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_indian_food',5,29.3827,0.0000
7711,b'7-syntactic_feature__obj_word__next_user_utterance__address',7,29.3819,0.0000
6051,b'5-phrase_feature__noun_phrases__next_system_utterance__catalan_food',5,29.2887,0.0000
6659,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_catalan_food',5,29.2887,0.0000
2411,b'4.1-ngram.next_system_utterance__indian restaurant east',4.1,29.0874,0.0000
6856,b'5-phrase_feature__noun_phrases__next_system_utterance__victoria',5,29.0013,0.0000
6542,b'5-phrase_feature__noun_phrases__next_system_utterance__prezzo',5,28.9430,0.0000
3,b'2.1-user_action_words.current_user_utterance__area',2.1,28.9252,0.0000
5266,b'5-phrase_feature__noun_phrases__current_user_utterance__area',5,28.9252,0.0000
8159,b'7-syntactic_feature__root_word__next_user_utterance__anyth',7,28.8252,0.0000
6441,b'5-phrase_feature__noun_phrases__next_system_utterance__moderate_restaurant',5,28.6403,0.0000
7345,b'5-phrase_feature__noun_phrases__next_user_utterance__spanish_food',5,28.1697,0.0000
6923,b'5-phrase_feature__noun_phrases__next_user_utterance__asian_food',5,28.1306,0.0000
7656,b'6-entity_feature__entity__next_system_utterance__two two_NUMBER',6,28.0825,0.0000
7736,b'7-syntactic_feature__obj_word__next_user_utterance__restaur',7,27.8791,0.0000
8474,b'7-syntactic_feature__subj_word__next_system_utterance__hinton',7,27.7181,0.0000
4780,b'4.1-ngram.next_user_utterance__gastropub',4.1,27.6853,0.0000
4705,b'4.1-ngram.next_user_utterance__chinese',4.1,27.6588,0.0000
1794,b'4.1-ngram.next_system_utterance__city',4.1,27.6487,0.0000
7839,b'7-syntactic_feature__root_word__current_user_utterance__id',7,27.5291,0.0000
233,b'4.1-ngram.current_user_utterance__food type',4.1,27.4940,0.0000
5018,b'4.1-ngram.next_user_utterance__restaurant',4.1,27.4754,0.0000
8497,b'7-syntactic_feature__subj_word__next_system_utterance__pizzeria',7,27.4479,0.0000
6744,b'5-phrase_feature__noun_phrases__next_system_utterance__south',5,27.4262,0.0000
7976,b'7-syntactic_feature__root_word__next_system_utterance__17',7,27.2113,0.0000
7035,b'5-phrase_feature__noun_phrases__next_user_utterance__european_food',5,27.1220,0.0000
7824,b'7-syntactic_feature__root_word__current_user_utterance__get',7,27.0537,0.0000
198,b'4.1-ngram.current_user_utterance__expensive',4.1,26.9996,0.0000
7074,b'5-phrase_feature__noun_phrases__next_user_utterance__gastropub_food',5,26.8490,0.0000
7409,b'5-phrase_feature__noun_phrases__next_user_utterance__west',5,26.6331,0.0000
213,b'4.1-ngram.current_user_utterance__food',4.1,26.5851,0.0000
6151,b'5-phrase_feature__noun_phrases__next_system_utterance__danish_restaurant',5,26.5733,0.0000
4593,b'2.1-user_action_words.next_user_utterance__els',2.1,26.5631,0.0000
6406,b'5-phrase_feature__noun_phrases__next_system_utterance__meghna',5,26.5581,0.0000
8219,b'7-syntactic_feature__root_word__next_user_utterance__european',7,26.5087,0.0000
2830,b'4.1-ngram.next_system_utterance__nice',4.1,26.4518,0.0000
6419,b'5-phrase_feature__noun_phrases__next_system_utterance__mill',5,26.4388,0.0000
7453,b'6-entity_feature__entity__next_system_utterance__21_NUMBER',6,26.3717,0.0000
2663,b'4.1-ngram.next_system_utterance__looking restaurant right',4.1,26.1764,0.0000
2080,b'4.1-ngram.next_system_utterance__expensive',4.1,26.1490,0.0000
6732,b'5-phrase_feature__noun_phrases__next_system_utterance__shanghai',5,25.9677,0.0000
6193,b'5-phrase_feature__noun_phrases__next_system_utterance__family_restaurant',5,25.9677,0.0000
6734,b'5-phrase_feature__noun_phrases__next_system_utterance__shanghai_family_restaurant',5,25.9677,0.0000
6192,b'5-phrase_feature__noun_phrases__next_system_utterance__family',5,25.9677,0.0000
6733,b'5-phrase_feature__noun_phrases__next_system_utterance__shanghai_family',5,25.9677,0.0000
4745,b'4.1-ngram.next_user_utterance__european',4.1,25.9453,0.0000
